BigBlueButtonBN,Fail,Faili esitamine,Foorum,Hindajaraport,Kaust,Kommentaarid tööle,Küsitlus,Leht,Logid,Minu hinderaport,Onlain teksti esitamine,Osalemine,Prügikast,Rühma valimine,Süsteem,Tagasiside,Tegevuste aruanne,Test,Tund,URL,Virtual programming lab,Õppijaraport,Ülesanne,Ülevaate aruanne,label,y
0.0,0.23529411764705882,0.35294117647058826,4.352941176470588,0.0,0.35294117647058826,0.0,0.47058823529411764,0.9411764705882353,0.0,0.0,0.0,0.7058823529411765,0.0,0.35294117647058826,32.529411764705884,0.8823529411764706,0.0,93.6470588235294,6.117647058823529,2.411764705882353,23.941176470588236,0.0,3.823529411764706,0.0,5,83.64
0.0,0.23529411764705882,0.47058823529411764,3.823529411764706,0.0,0.058823529411764705,0.0,0.7058823529411765,1.3529411764705883,0.0,0.0,0.0,0.7058823529411765,0.0,0.5294117647058824,45.1764705882353,0.5882352941176471,0.0,103.3529411764706,16.647058823529413,7.705882352941177,34.64705882352941,0.7647058823529411,7.411764705882353,0.0,5,100.4
0.0,0.058823529411764705,0.5882352941176471,0.0,0.0,0.058823529411764705,0.0,0.35294117647058826,1.0588235294117647,0.0,0.0,0.35294117647058826,0.5882352941176471,0.0,1.0,18.235294117647058,0.23529411764705882,0.0,59.76470588235294,7.117647058823529,2.7058823529411766,32.1764705882353,1.8235294117647058,3.0,0.0,5,87.7
0.0,0.29411764705882354,0.8235294117647058,8.352941176470589,0.0,0.17647058823529413,0.0,0.17647058823529413,1.8235294117647058,0.0,0.0,0.7058823529411765,0.11764705882352941,0.0,0.5882352941176471,37.588235294117645,1.9411764705882353,0.0,66.23529411764706,7.117647058823529,7.823529411764706,33.35294117647059,0.11764705882352941,5.882352941176471,0.058823529411764705,5,92.69
0.0,0.8235294117647058,0.35294117647058826,5.705882352941177,0.0,0.5294117647058824,0.0,0.7058823529411765,3.3529411764705883,0.0,0.0,0.11764705882352941,0.17647058823529413,0.0,0.8823529411764706,23.88235294117647,0.35294117647058826,0.0,74.82352941176471,0.35294117647058826,4.411764705882353,21.58823529411765,0.0,3.176470588235294,0.0,5,68.46
0.0,0.29411764705882354,0.35294117647058826,0.0,0.0,0.11764705882352941,0.0,0.35294117647058826,0.47058823529411764,0.0,0.0,0.11764705882352941,0.4117647058823529,0.0,0.23529411764705882,8.823529411764707,0.11764705882352941,0.0,13.941176470588236,3.8823529411764706,1.2941176470588236,12.411764705882353,0.0,2.235294117647059,0.0,5,80.75
0.7058823529411765,0.29411764705882354,0.47058823529411764,1.7058823529411764,0.0,0.11764705882352941,0.0,0.5294117647058824,0.8235294117647058,0.0,0.0,0.11764705882352941,0.5882352941176471,0.0,0.23529411764705882,17.235294117647058,0.5294117647058824,0.0,44.76470588235294,0.0,2.4705882352941178,14.117647058823529,0.29411764705882354,2.5294117647058822,0.0,1,90.67
0.5294117647058824,0.17647058823529413,0.47058823529411764,0.7058823529411765,0.0,0.058823529411764705,0.0,0.35294117647058826,1.0,0.0,0.0,0.23529411764705882,0.7058823529411765,0.0,0.4117647058823529,29.941176470588236,0.17647058823529413,0.0,70.6470588235294,0.47058823529411764,7.352941176470588,23.764705882352942,1.6470588235294117,3.3529411764705883,0.0,1,101.3
1.0588235294117647,0.11764705882352941,0.5882352941176471,3.2941176470588234,0.0,0.23529411764705882,0.0,0.5294117647058824,1.0,0.0,0.0,0.35294117647058826,0.7647058823529411,0.0,0.7647058823529411,41.76470588235294,0.9411764705882353,0.0,92.82352941176471,1.1764705882352942,4.647058823529412,37.64705882352941,3.0,4.529411764705882,0.0,1,95.8
0.7058823529411765,0.17647058823529413,0.5882352941176471,2.3529411764705883,0.0,0.35294117647058826,0.0,0.5294117647058824,0.7058823529411765,0.0,0.0,0.23529411764705882,1.0588235294117647,0.0,1.0,22.529411764705884,0.35294117647058826,0.0,64.82352941176471,0.17647058823529413,3.0588235294117645,19.176470588235293,0.7647058823529411,3.4705882352941178,0.058823529411764705,1,101.2
0.29411764705882354,0.23529411764705882,0.7058823529411765,2.0,0.0,0.11764705882352941,0.0,0.35294117647058826,0.8235294117647058,0.0,0.0,0.47058823529411764,0.5882352941176471,0.0,0.35294117647058826,21.647058823529413,0.6470588235294118,0.0,43.294117647058826,0.9411764705882353,4.411764705882353,18.647058823529413,1.0588235294117647,4.294117647058823,0.0,1,80.38
1.6470588235294117,0.5882352941176471,0.7058823529411765,2.4705882352941178,0.0,0.29411764705882354,0.0,0.35294117647058826,1.3529411764705883,0.0,0.0,0.47058823529411764,0.47058823529411764,0.0,0.29411764705882354,43.294117647058826,0.35294117647058826,0.0,68.29411764705883,1.1176470588235294,5.117647058823529,27.529411764705884,0.0,4.411764705882353,0.0,1,90.35
0.7647058823529411,0.35294117647058826,0.5882352941176471,1.7058823529411764,0.0,0.0,0.0,0.4117647058823529,0.7058823529411765,0.0,0.0,0.35294117647058826,0.29411764705882354,0.0,0.35294117647058826,29.88235294117647,0.29411764705882354,0.0,39.23529411764706,0.5294117647058824,4.411764705882353,20.764705882352942,5.0,5.235294117647059,0.0,1,98.57
0.47058823529411764,0.17647058823529413,0.23529411764705882,0.17647058823529413,0.0,0.17647058823529413,0.0,0.47058823529411764,2.235294117647059,0.0,0.0,0.0,0.11764705882352941,0.0,0.47058823529411764,21.823529411764707,0.0,0.0,51.35294117647059,0.5882352941176471,3.235294117647059,39.35294117647059,0.23529411764705882,3.8823529411764706,0.058823529411764705,1,81.42
0.0,0.29411764705882354,0.47058823529411764,13.058823529411764,0.0,1.1176470588235294,0.0,0.23529411764705882,2.6470588235294117,0.0,0.0,0.35294117647058826,0.11764705882352941,0.0,1.6470588235294117,34.411764705882355,0.8823529411764706,0.0,54.94117647058823,1.1176470588235294,7.823529411764706,39.470588235294116,5.764705882352941,5.705882352941177,0.0,1,83.6
0.8823529411764706,0.4117647058823529,0.47058823529411764,0.17647058823529413,0.0,0.17647058823529413,0.0,1.0,0.5294117647058824,0.0,0.0,0.0,0.7058823529411765,0.0,0.29411764705882354,24.88235294117647,0.058823529411764705,0.0,58.11764705882353,0.35294117647058826,2.823529411764706,22.294117647058822,0.058823529411764705,3.0588235294117645,0.0,1,70.12
1.1764705882352942,0.058823529411764705,0.47058823529411764,0.4117647058823529,0.0,0.17647058823529413,0.0,0.47058823529411764,1.0588235294117647,0.0,0.0,0.11764705882352941,0.7647058823529411,0.0,0.4117647058823529,32.8235294117647,1.0,0.0,69.76470588235294,0.8235294117647058,7.0,27.470588235294116,0.47058823529411764,3.588235294117647,0.0,1,93.87
1.0588235294117647,0.29411764705882354,0.5882352941176471,0.7647058823529411,0.0,0.35294117647058826,0.0,0.47058823529411764,0.5294117647058824,0.0,0.0,0.35294117647058826,0.6470588235294118,0.0,0.29411764705882354,24.823529411764707,0.47058823529411764,0.0,54.1764705882353,0.17647058823529413,1.7647058823529411,15.941176470588236,0.5294117647058824,4.294117647058823,0.0,1,71.35
0.7647058823529411,0.5294117647058824,0.35294117647058826,1.8235294117647058,0.0,0.29411764705882354,0.0,0.35294117647058826,2.1176470588235294,0.0,0.0,0.11764705882352941,0.4117647058823529,0.0,0.5882352941176471,33.35294117647059,0.23529411764705882,0.0,33.94117647058823,3.411764705882353,5.117647058823529,28.764705882352942,1.0588235294117647,4.705882352941177,0.058823529411764705,1,107.8
0.5294117647058824,0.058823529411764705,0.5882352941176471,0.23529411764705882,0.0,0.17647058823529413,0.0,0.35294117647058826,0.8235294117647058,0.0,0.0,0.35294117647058826,0.23529411764705882,0.0,0.5294117647058824,13.470588235294118,0.4117647058823529,0.0,24.529411764705884,0.0,2.0588235294117645,11.882352941176471,0.7647058823529411,4.823529411764706,0.0,1,87.39
1.1764705882352942,0.23529411764705882,0.7058823529411765,1.0588235294117647,0.0,0.11764705882352941,0.0,0.35294117647058826,2.588235294117647,0.0,0.0,0.35294117647058826,0.7058823529411765,0.0,0.4117647058823529,26.764705882352942,0.7647058823529411,0.0,64.82352941176471,0.4117647058823529,3.823529411764706,18.0,1.3529411764705883,5.117647058823529,0.0,1,97.71
0.5294117647058824,0.47058823529411764,0.47058823529411764,1.1764705882352942,0.0,0.058823529411764705,0.0,0.35294117647058826,0.8235294117647058,0.0,0.0,0.23529411764705882,0.7647058823529411,0.0,0.29411764705882354,25.176470588235293,0.23529411764705882,0.0,101.41176470588235,0.35294117647058826,3.8823529411764706,20.470588235294116,0.6470588235294118,3.823529411764706,0.0,1,89.0
0.7647058823529411,0.47058823529411764,0.5882352941176471,3.764705882352941,0.0,0.35294117647058826,0.0,0.5294117647058824,0.7647058823529411,0.0,0.0,0.23529411764705882,0.23529411764705882,0.0,0.4117647058823529,31.11764705882353,0.4117647058823529,0.0,48.411764705882355,0.6470588235294118,5.647058823529412,36.0,1.411764705882353,4.470588235294118,0.0,1,83.5
0.23529411764705882,0.4117647058823529,0.8235294117647058,0.29411764705882354,0.0,0.17647058823529413,0.0,0.6470588235294118,1.0,0.0,0.0,0.35294117647058826,0.5882352941176471,0.0,0.47058823529411764,23.0,0.23529411764705882,0.0,54.705882352941174,0.0,2.8823529411764706,22.823529411764707,0.47058823529411764,5.176470588235294,0.0,1,83.01
0.7058823529411765,0.23529411764705882,0.7058823529411765,0.7058823529411765,0.0,0.11764705882352941,0.0,0.5294117647058824,0.4117647058823529,0.0,0.0,0.35294117647058826,0.9411764705882353,0.0,0.4117647058823529,23.529411764705884,0.35294117647058826,0.0,67.23529411764706,0.47058823529411764,5.294117647058823,17.58823529411765,1.5294117647058822,4.0588235294117645,0.0,1,62.15
1.1764705882352942,0.35294117647058826,0.47058823529411764,0.29411764705882354,0.0,0.0,0.0,0.5882352941176471,1.0,0.0,0.0,0.11764705882352941,0.7058823529411765,0.0,0.35294117647058826,19.294117647058822,0.11764705882352941,0.0,41.64705882352941,0.35294117647058826,2.8823529411764706,17.176470588235293,0.17647058823529413,3.235294117647059,0.0,1,81.35
0.058823529411764705,0.11764705882352941,0.35294117647058826,1.1764705882352942,0.0,0.0,0.0,0.0,0.4117647058823529,0.0,0.0,0.35294117647058826,0.058823529411764705,0.0,0.0,5.0,0.17647058823529413,0.0,6.294117647058823,0.0,1.1176470588235294,2.3529411764705883,0.0,3.411764705882353,0.0,1,100.0
0.0,0.11764705882352941,0.23529411764705882,1.1176470588235294,0.0,0.0,0.0,0.0,0.47058823529411764,0.0,0.0,0.23529411764705882,0.058823529411764705,0.0,0.0,4.176470588235294,0.11764705882352941,0.0,6.0588235294117645,0.0,0.7647058823529411,1.588235294117647,0.058823529411764705,3.0588235294117645,0.0,1,100.0
0.0,0.17647058823529413,0.35294117647058826,0.47058823529411764,0.0,0.35294117647058826,0.0,0.4117647058823529,0.8235294117647058,0.0,0.0,0.11764705882352941,0.35294117647058826,0.0,0.5882352941176471,15.117647058823529,0.23529411764705882,0.0,22.0,1.411764705882353,3.0,10.941176470588236,0.23529411764705882,3.0588235294117645,0.0,1,23.53
1.1764705882352942,0.4117647058823529,0.35294117647058826,1.7647058823529411,0.0,0.4117647058823529,0.0,0.35294117647058826,1.3529411764705883,0.0,0.0,0.11764705882352941,0.5882352941176471,0.0,0.4117647058823529,20.235294117647058,0.47058823529411764,0.0,38.0,6.529411764705882,4.823529411764706,31.41176470588235,1.0,6.470588235294118,0.0,1,96.33
0.5294117647058824,0.6470588235294118,1.1764705882352942,9.823529411764707,0.0,1.0,0.0,0.7647058823529411,2.764705882352941,0.0,0.0,0.5882352941176471,0.5882352941176471,0.0,0.5882352941176471,63.35294117647059,0.8823529411764706,0.0,79.23529411764706,7.705882352941177,5.294117647058823,58.294117647058826,13.588235294117647,7.882352941176471,0.11764705882352941,1,98.3
1.3529411764705883,0.17647058823529413,0.47058823529411764,1.9411764705882353,0.0,0.35294117647058826,0.0,0.5294117647058824,1.2352941176470589,0.0,0.0,0.11764705882352941,0.7647058823529411,0.0,0.4117647058823529,41.35294117647059,0.6470588235294118,0.0,74.70588235294117,17.294117647058822,4.882352941176471,25.941176470588236,2.5294117647058822,3.9411764705882355,0.8235294117647058,1,96.5
0.4117647058823529,0.17647058823529413,0.5882352941176471,0.17647058823529413,0.0,0.058823529411764705,0.0,0.35294117647058826,1.1764705882352942,0.0,0.0,0.35294117647058826,0.35294117647058826,0.0,0.47058823529411764,18.11764705882353,0.4117647058823529,0.0,36.05882352941177,9.058823529411764,1.8823529411764706,16.352941176470587,0.6470588235294118,3.4705882352941178,0.0,1,90.0
0.17647058823529413,0.23529411764705882,0.23529411764705882,1.8235294117647058,0.0,1.4705882352941178,0.0,0.0,0.6470588235294118,0.0,0.0,0.23529411764705882,0.23529411764705882,0.0,0.058823529411764705,7.176470588235294,0.23529411764705882,0.0,11.764705882352942,0.29411764705882354,1.1764705882352942,2.5294117647058822,0.0,8.176470588235293,0.0,1,100.0
0.5294117647058824,0.23529411764705882,0.23529411764705882,2.3529411764705883,0.0,0.8235294117647058,0.0,0.5294117647058824,0.8235294117647058,0.0,0.0,0.0,0.9411764705882353,0.0,0.4117647058823529,22.764705882352942,0.29411764705882354,0.0,43.05882352941177,13.235294117647058,7.823529411764706,13.235294117647058,1.3529411764705883,2.823529411764706,0.0,1,90.12
1.6470588235294117,0.47058823529411764,0.35294117647058826,11.352941176470589,0.0,0.8235294117647058,0.0,0.6470588235294118,2.2941176470588234,0.0,0.0,0.0,0.8235294117647058,0.0,0.6470588235294118,33.11764705882353,0.47058823529411764,0.0,75.6470588235294,24.529411764705884,2.1176470588235294,21.294117647058822,2.823529411764706,3.2941176470588234,0.0,1,76.45
0.0,0.17647058823529413,0.8235294117647058,0.5882352941176471,0.0,0.29411764705882354,0.0,0.35294117647058826,0.9411764705882353,0.0,0.0,0.35294117647058826,0.47058823529411764,0.0,0.35294117647058826,23.88235294117647,0.35294117647058826,0.0,64.29411764705883,11.117647058823529,2.6470588235294117,25.294117647058822,1.3529411764705883,4.470588235294118,0.0,1,87.92
0.7647058823529411,0.17647058823529413,0.47058823529411764,1.5294117647058822,0.0,0.17647058823529413,0.0,0.35294117647058826,1.2352941176470589,0.0,0.0,0.23529411764705882,0.6470588235294118,0.0,0.4117647058823529,25.0,0.7647058823529411,0.0,43.470588235294116,15.058823529411764,3.235294117647059,28.941176470588236,0.0,3.0588235294117645,0.0,1,102.4
0.5882352941176471,0.29411764705882354,0.5882352941176471,1.7058823529411764,0.0,0.35294117647058826,0.0,0.8823529411764706,0.9411764705882353,0.0,0.0,0.11764705882352941,0.8823529411764706,0.0,0.35294117647058826,28.352941176470587,0.35294117647058826,0.0,62.88235294117647,10.470588235294118,7.470588235294118,10.764705882352942,0.0,4.529411764705882,0.0,1,58.27
1.0588235294117647,0.29411764705882354,0.8235294117647058,9.588235294117647,0.0,1.0588235294117647,0.0,0.47058823529411764,0.8823529411764706,0.0,0.0,0.5882352941176471,0.8235294117647058,0.0,0.6470588235294118,37.76470588235294,1.6470588235294117,0.0,51.88235294117647,14.411764705882353,4.0,22.764705882352942,2.5294117647058822,5.176470588235294,0.0,1,105.4
0.5294117647058824,0.23529411764705882,0.23529411764705882,0.7647058823529411,0.0,0.23529411764705882,0.0,0.5294117647058824,0.9411764705882353,0.0,0.0,0.0,0.7647058823529411,0.0,0.47058823529411764,26.11764705882353,1.0,0.0,68.0,16.294117647058822,6.235294117647059,25.88235294117647,0.0,2.9411764705882355,0.0,1,98.0
0.17647058823529413,0.35294117647058826,0.23529411764705882,1.588235294117647,0.0,0.058823529411764705,0.0,0.35294117647058826,0.35294117647058826,0.0,0.0,0.0,0.5882352941176471,0.0,0.29411764705882354,25.41176470588235,1.0588235294117647,0.0,36.470588235294116,8.294117647058824,3.1176470588235294,20.176470588235293,0.6470588235294118,1.1764705882352942,0.0,1,93.1
0.5294117647058824,0.11764705882352941,0.35294117647058826,0.4117647058823529,0.0,0.058823529411764705,0.0,0.4117647058823529,0.5294117647058824,0.0,0.0,0.0,0.6470588235294118,0.0,0.35294117647058826,27.647058823529413,0.35294117647058826,0.0,39.705882352941174,6.294117647058823,3.1176470588235294,19.58823529411765,2.764705882352941,3.8823529411764706,0.0,1,89.86
0.4117647058823529,0.4117647058823529,0.5882352941176471,0.47058823529411764,0.0,0.17647058823529413,0.0,0.5882352941176471,1.588235294117647,0.0,0.0,0.35294117647058826,0.058823529411764705,0.0,0.35294117647058826,18.764705882352942,0.6470588235294118,0.0,26.0,0.5882352941176471,3.5294117647058822,6.882352941176471,1.9411764705882353,4.9411764705882355,0.0,1,60.62
0.7647058823529411,0.23529411764705882,1.0588235294117647,0.8823529411764706,0.0,0.4117647058823529,0.0,0.4117647058823529,0.8235294117647058,0.0,0.0,0.5882352941176471,0.7058823529411765,0.0,0.4117647058823529,17.176470588235293,0.35294117647058826,0.0,46.588235294117645,14.941176470588236,4.411764705882353,20.705882352941178,0.058823529411764705,4.9411764705882355,0.0,1,96.36
0.8823529411764706,0.0,0.5882352941176471,2.823529411764706,0.0,0.11764705882352941,0.0,0.35294117647058826,0.7647058823529411,0.0,0.0,0.35294117647058826,0.7647058823529411,0.0,0.6470588235294118,19.88235294117647,0.23529411764705882,0.0,27.294117647058822,14.411764705882353,3.0588235294117645,19.11764705882353,0.23529411764705882,3.2941176470588234,0.0,1,93.81
1.5294117647058822,0.5294117647058824,0.47058823529411764,2.0,0.0,0.8235294117647058,0.0,0.47058823529411764,1.588235294117647,0.0,0.0,0.23529411764705882,0.5294117647058824,0.0,0.6470588235294118,40.411764705882355,0.47058823529411764,0.0,79.3529411764706,15.176470588235293,6.588235294117647,39.529411764705884,2.764705882352941,3.9411764705882355,0.0,1,52.5
0.17647058823529413,0.11764705882352941,0.5882352941176471,0.5294117647058824,0.0,0.17647058823529413,0.0,0.47058823529411764,0.7058823529411765,0.0,0.0,0.35294117647058826,0.7058823529411765,0.0,0.35294117647058826,16.470588235294116,1.1176470588235294,0.0,48.23529411764706,14.352941176470589,1.6470588235294117,15.764705882352942,0.0,3.3529411764705883,0.0,1,95.39
1.0,0.29411764705882354,0.8235294117647058,2.8823529411764706,0.0,0.058823529411764705,0.0,0.4117647058823529,1.9411764705882353,0.0,0.0,0.35294117647058826,0.7058823529411765,0.0,0.7647058823529411,34.411764705882355,2.6470588235294117,0.0,56.470588235294116,3.411764705882353,5.0,32.23529411764706,3.0,5.470588235294118,0.6470588235294118,1,101.7
1.0588235294117647,0.35294117647058826,0.23529411764705882,0.47058823529411764,0.0,1.2352941176470589,0.0,0.35294117647058826,2.411764705882353,0.0,0.0,0.0,0.5882352941176471,0.0,0.8235294117647058,27.176470588235293,0.29411764705882354,0.0,64.05882352941177,4.0,5.294117647058823,24.058823529411764,0.7647058823529411,1.1764705882352942,0.11764705882352941,1,69.93
0.8823529411764706,0.5882352941176471,0.5882352941176471,6.9411764705882355,0.0,0.8823529411764706,0.0,0.35294117647058826,3.7058823529411766,0.0,0.0,0.23529411764705882,0.4117647058823529,0.0,1.7058823529411764,52.35294117647059,0.9411764705882353,0.0,70.17647058823529,2.764705882352941,5.352941176470588,27.58823529411765,7.705882352941177,12.0,0.0,1,98.5
1.0588235294117647,0.23529411764705882,1.1764705882352942,10.705882352941176,0.0,0.11764705882352941,0.0,0.5882352941176471,2.176470588235294,0.0,0.0,0.7058823529411765,0.7058823529411765,0.0,0.4117647058823529,40.529411764705884,0.5882352941176471,0.0,84.82352941176471,1.0,5.764705882352941,25.58823529411765,2.5294117647058822,6.0588235294117645,0.7647058823529411,1,97.4
0.29411764705882354,0.47058823529411764,0.8235294117647058,2.0,0.0,1.5294117647058822,0.0,0.35294117647058826,1.4705882352941178,0.0,0.0,0.35294117647058826,0.47058823529411764,0.0,0.5294117647058824,29.58823529411765,1.0588235294117647,0.0,40.8235294117647,2.4705882352941178,4.705882352941177,11.0,2.764705882352941,6.411764705882353,0.058823529411764705,1,88.38
0.9411764705882353,0.23529411764705882,0.8235294117647058,9.411764705882353,0.0,0.0,0.0,0.4117647058823529,0.9411764705882353,0.0,0.0,0.5882352941176471,0.7647058823529411,0.0,0.4117647058823529,16.294117647058822,0.4117647058823529,0.0,22.529411764705884,1.0,2.9411764705882355,6.352941176470588,0.29411764705882354,3.764705882352941,0.0,1,88.83
0.7647058823529411,0.8235294117647058,0.7058823529411765,0.23529411764705882,0.0,0.7647058823529411,0.0,0.5294117647058824,0.5294117647058824,0.0,0.0,0.35294117647058826,0.7647058823529411,0.0,0.6470588235294118,20.529411764705884,0.29411764705882354,0.0,55.8235294117647,3.764705882352941,1.5294117647058822,16.11764705882353,0.0,4.823529411764706,0.0,1,71.11
0.8823529411764706,0.23529411764705882,0.5882352941176471,1.1764705882352942,0.0,0.17647058823529413,0.0,0.47058823529411764,2.6470588235294117,0.0,0.0,0.23529411764705882,1.0,0.0,0.5882352941176471,29.058823529411764,1.7058823529411764,0.0,88.17647058823529,1.411764705882353,4.0588235294117645,19.470588235294116,1.0588235294117647,4.529411764705882,0.11764705882352941,1,84.9
0.6470588235294118,0.23529411764705882,0.47058823529411764,2.3529411764705883,0.0,0.5294117647058824,0.0,0.5294117647058824,1.1176470588235294,0.0,0.0,0.23529411764705882,0.47058823529411764,0.0,0.5882352941176471,25.294117647058822,0.17647058823529413,0.0,43.88235294117647,1.3529411764705883,6.117647058823529,16.647058823529413,1.5294117647058822,2.823529411764706,0.058823529411764705,1,78.68
1.0,0.17647058823529413,0.5882352941176471,2.411764705882353,0.0,0.058823529411764705,0.0,0.35294117647058826,1.2352941176470589,0.0,0.0,0.23529411764705882,0.5882352941176471,0.0,0.47058823529411764,20.88235294117647,0.8823529411764706,0.0,40.64705882352941,2.588235294117647,3.588235294117647,18.0,0.47058823529411764,3.0588235294117645,0.058823529411764705,1,103.5
0.5294117647058824,0.35294117647058826,0.5882352941176471,0.47058823529411764,0.0,0.6470588235294118,0.0,0.35294117647058826,0.9411764705882353,0.0,0.0,0.23529411764705882,0.47058823529411764,0.0,0.35294117647058826,18.11764705882353,0.29411764705882354,0.0,37.76470588235294,0.8823529411764706,2.588235294117647,8.705882352941176,0.4117647058823529,2.764705882352941,0.058823529411764705,1,89.87
2.235294117647059,0.9411764705882353,0.47058823529411764,0.23529411764705882,0.0,1.1764705882352942,0.0,0.7058823529411765,1.8823529411764706,0.0,0.0,0.23529411764705882,0.5882352941176471,0.0,0.35294117647058826,31.352941176470587,0.29411764705882354,0.0,64.29411764705883,1.5294117647058822,5.235294117647059,20.647058823529413,0.9411764705882353,4.411764705882353,0.11764705882352941,1,74.32
0.47058823529411764,0.29411764705882354,0.35294117647058826,2.3529411764705883,0.0,0.058823529411764705,0.0,0.35294117647058826,1.4705882352941178,0.0,0.0,0.11764705882352941,0.6470588235294118,0.0,0.47058823529411764,23.647058823529413,0.47058823529411764,0.0,40.705882352941174,1.6470588235294117,5.0,19.764705882352942,0.0,2.176470588235294,0.0,1,99.08
0.7647058823529411,0.23529411764705882,0.23529411764705882,0.7058823529411765,0.0,0.23529411764705882,0.0,0.35294117647058826,0.35294117647058826,0.0,0.0,0.0,0.6470588235294118,0.0,0.29411764705882354,20.941176470588236,0.4117647058823529,0.0,42.529411764705884,1.3529411764705883,4.647058823529412,10.529411764705882,1.7647058823529411,2.235294117647059,0.23529411764705882,1,97.03
1.2941176470588236,0.5294117647058824,0.47058823529411764,1.5294117647058822,0.0,0.17647058823529413,0.0,0.7058823529411765,0.8823529411764706,0.0,0.0,0.11764705882352941,0.5294117647058824,0.0,0.47058823529411764,30.764705882352942,0.5882352941176471,0.0,66.0,1.1764705882352942,3.1176470588235294,20.647058823529413,3.823529411764706,4.588235294117647,0.11764705882352941,1,77.9
